date,AMG,AFL,ALL,AXP,AIG,AMP,AON,AJG,AIZ,BAC,BK,BBT,BRK-B,BLK,BHF,COF,CBOE,SCHW,CB,CINF,C,CFG,CME,CMA,DFS,ETFC,RE,FITB,FRC,BEN,GS,HIG,HBAN,ICE,IVZ,JEF,JPM,KEY,LNC,L,MTB,MMC,MET,MCO,MS,MSCI,NDAQ,NTRS,PBCT,PNC,PFG,PGR,PRU,RJF,RF,SPGI,STT,STI,SIVB,SYF,TROW,TMK,TRV,USB,UNM,WFC,WLTW,ZION
7/24/2001,38.13109246,11.19181207,21.60559951,25.85484946,1188.278831,,26.10692945,14.49354885,,19.1395946,28.94580456,19.59257645,45,28.32652235,,50.79359947,,11.62816402,17.49274833,20.14221651,331.2356159,,,36.12800105,,60.24187035,51.49832989,38.60057983,,10.07716561,67.5254255,43.5344965,10.10109502,,17.82125209,8.648934818,25.40158498,15.04696604,33.17568812,15.17713583,50.97733147,30.99570215,16.05655616,13.01665027,35.55250548,,,43.89861319,2.406448604,38.31899201,,27.59775946,,9.967865114,15.37837749,21.99433823,39.95846626,45.01922165,20.16,,12.16964592,14.94699792,26.60844424,12.92582842,21.34562682,13.86637796,,45.49953231
7/25/2001,38.39361289,10.00345802,22.18778633,26.03268705,1185.124997,,26.12185622,14.58921584,,19.25996941,29.26530968,19.74996833,45.28,28.33360398,,50.8017604,,11.62816402,17.78231978,20.54632039,333.8059556,,,36.72921417,,61.23596062,51.37856634,38.73947626,,10.17689464,68.6391619,43.80576114,10.14788642,,17.80880273,8.803725598,25.52778164,15.23424839,33.12051026,15.37949764,50.88055132,31.34829028,16.20051149,13.42329092,35.29913285,,,44.19835986,2.407451291,38.5813255,,28.26354198,,10.10044435,15.26576919,21.80572551,41.86457111,45.53470893,20.14,,12.24610095,15.11988248,27.27524297,13.02534793,21.83445797,13.92743643,,45.55409745
7/26/2001,41.28790063,10.45751568,23.06106655,26.51832047,1179.534109,,26.12185622,14.81775364,,19.47911329,29.78875425,19.93449675,45.26,28.32652235,,51.16900204,,11.8591344,18.37462503,20.64603433,338.2025892,,,36.89485453,,61.43477868,51.61060823,39.20035986,,10.22902573,69.8271474,44.47348948,10.54561338,,17.70920789,8.812017961,25.73210004,15.4507936,33.45157742,15.51247826,51.73866866,31.38995979,15.94582129,13.54777276,36.54745653,,,44.61229573,2.402437856,38.81315509,,28.49978739,,10.30977998,15.49588181,21.84763945,41.05873816,45.52810011,20.25,,12.38903861,15.17249952,27.56101385,13.31805238,20.2953483,13.88164258,,45.52291737
7/27/2001,44.61534708,10.33335929,22.97050415,27.01079379,1171.506166,,26.05468574,14.82838331,,19.5994881,30.72687567,19.94535137,45.34,28.04325713,,52.52371565,,12.0582468,18.33513801,20.37838112,338.5407918,,,37.26907902,,66.70345711,51.78276834,39.28243502,,10.03863393,70.07464438,44.09789229,10.71523223,,18.98526681,8.878356867,26.30899906,15.46249875,33.91369199,15.32457086,51.74512067,31.42842395,16.01779895,13.36105001,36.82554843,,,45.13328399,2.413467412,39.40493064,,28.67160224,,10.51911562,15.66234626,22.15500832,41.68635805,45.51488249,20.45,,12.44887298,15.23639164,28.03094818,13.75710905,20.13868246,13.86332504,,45.59307255
7/30/2001,43.51276128,10.27660208,22.36891111,27.15443184,1184.551573,,26.0770759,14.8762168,,19.61492077,30.46855238,19.89650561,45,28.04325713,,51.55256553,,11.80338293,18.2298393,20.35738871,335.7675306,,,36.96233763,,63.92000435,52.20942602,39.21930028,,9.789311347,68.31492977,44.92559721,10.7971172,,19.45211763,8.928111046,26.06862447,15.48005647,34.96896856,15.65413152,51.48704027,31.58228059,15.97350501,13.72619671,36.86262736,,,44.5766116,2.442545333,39.69776803,,28.62864852,,10.28186857,15.64765822,21.73237612,41.53139018,45.69332039,20,,12.47879017,15.22887492,28.03729865,13.83321221,20.07459188,13.98238905,,45.54630243
7/31/2001,44.45783483,10.49298894,22.61472332,27.585346,1193.439652,,26.62563488,14.61579,,19.6365265,30.49574431,20.03218827,45.92,28.22029789,,52.45026732,,11.93877936,18.47202634,20.67752295,339.6230401,,,37.78440456,,64.41704949,52.4714088,39.78751294,,9.777978502,68.70322361,46.05238878,10.70938331,,19.88162039,9.027619404,25.76815623,15.65563367,35.19657723,16.45423158,51.93868097,32.18168041,16.41644449,13.80088581,36.9676843,,,45.53294621,2.563554032,40.47866772,,28.95080136,,10.43189244,15.66724227,21.43548574,41.66311287,45.76601732,20.16,,12.6184037,15.60095257,27.84678473,13.89760719,20.31671183,14.06176506,,45.56189247
8/1/2001,44.96318665,10.54974615,22.80231685,28.37877524,1184.121504,,26.57305958,14.34473353,,19.44516142,30.18303717,20.16244363,46.22,28.43982844,,53.59279687,,12.14585626,18.55363284,20.71425966,342.5315824,,,37.82734835,,63.02532311,52.80075859,39.81276683,,9.830109588,70.51250763,46.11498831,10.93749142,,20.35469589,9.113307157,25.88834353,15.95996748,35.11381044,16.48901854,52.36451364,32.14962694,16.35000356,13.75524248,38.5620779,,,45.54008304,2.537115156,40.40545838,,29.03670878,,10.48422634,15.77495456,21.1316097,41.7560936,45.85193186,20.58,,12.69818286,15.63853617,27.65627081,13.92687763,20.3808024,14.22051707,,44.93049584
8/2/2001,44.72691827,10.48944161,21.96138035,28.33089589,1181.971162,,26.96361896,14.0311584,,19.58714197,30.74726962,20.22757131,45.08,28.71601203,,53.78049816,,12.15382075,18.10084838,20.15271272,346.3870919,,,37.96844939,,64.71527657,51.34114022,40.12212706,,9.943438036,71.29735687,45.03688526,10.88485109,,20.47918944,9.033147646,25.88834353,15.88388403,35.33452188,14.83373908,52.28708952,32.04705585,16.30570962,13.79673642,38.92050747,,,46.1752605,2.57270595,40.89352069,,28.71455595,,10.67611734,15.73578646,21.00237506,42.53868136,45.91801997,20.58,,12.8078792,15.57088569,26.93231791,13.93273172,20.18853068,14.26936384,,45.1097813
8/3/2001,44.95662364,10.31916999,21.67028694,27.66742489,1170.359317,,26.88851139,13.95143591,,19.5531901,30.6792898,20.38496319,45.12,28.14948159,,53.60911872,,12.12196277,18.03503669,20.47284696,346.929912,,,37.69238214,,64.91409462,50.92945299,39.99585758,,9.925305485,70.6364312,44.86299768,10.97258497,,20.69082848,9.088430068,25.78017496,15.92485204,35.01035195,15.15261953,52.22902143,32.21373388,16.18390126,13.82993158,39.02556442,,,46.12530272,2.541182676,40.78980744,,28.62864852,,10.75636267,15.83860273,20.74041296,42.27523597,46.21541648,21.78,,12.80123094,15.51451029,27.04662626,14.01468897,20.06747071,14.26631092,,45.49173729
8/6/2001,43.97217203,10.06376255,21.34038108,27.2091511,1168.352332,,26.88851139,14.13214022,,19.37725769,30.60451201,20.33611744,45.76,28.92137932,,53.02697271,,11.94674386,17.97185746,20.23143425,341.9766784,,,37.76600008,,63.42295922,50.67495543,39.49709313,,9.780245071,69.35588771,44.57782203,10.87900216,,20.38581928,9.011034678,25.44365053,15.95996748,34.07232834,15.20769888,51.97094102,31.94127941,16.23373195,13.94196522,37.85139858,,,46.19667098,2.532030757,41.02163704,,28.45683368,,10.49818205,15.71130639,20.78232689,41.6243709,46.03697857,21.62,,12.67491393,15.33035064,26.95771976,14.30153933,19.78262371,14.08924137,,45.40599206
8/7/2001,44.14281031,10.00345802,21.59913077,27.47590748,1174.688672,,27.45181819,14.40319669,,19.46059409,30.69288577,20.37953589,45.9,29.4949914,,52.49629477,,11.54931551,18.54573544,20.70901156,344.690779,,,38.28132561,,62.82650505,52.02229546,39.86327462,,9.773445364,69.0171633,45.12035131,10.96088712,,20.82154671,9.022091162,25.4496599,16.47499394,34.6172097,15.40482499,51.68705258,32.40605468,16.08423988,13.91706886,37.94409589,,,45.91833478,2.522878839,41.08264483,,28.47831053,,10.8505637,15.80922665,21.00586789,41.41516427,46.55246584,21.75,,12.63170022,15.44310144,26.95771976,14.64107649,19.86095664,14.08618844,,45.64763769
