,desc,docurl,filedate,path,ticker,filename
5627,0000950137-07-002694,/Archives/edgar/data/49826/000095013707002694/0000950137-07-002694-index.htm,2/26/2007,https://www.sec.gov/Archives/edgar/data/49826/000095013707002694/0000950137-07-002694.txt,ITW,ITW_2007-02-26_0000950137-07-002694.txt
5628,0000950137-06-002224,/Archives/edgar/data/49826/000095013706002224/0000950137-06-002224-index.htm,2/24/2006,https://www.sec.gov/Archives/edgar/data/49826/000095013706002224/0000950137-06-002224.txt,ITW,ITW_2006-02-24_0000950137-06-002224.txt
5629,0000950137-05-002904,/Archives/edgar/data/49826/000095013705002904/0000950137-05-002904-index.htm,3/11/2005,https://www.sec.gov/Archives/edgar/data/49826/000095013705002904/0000950137-05-002904.txt,ITW,ITW_2005-03-11_0000950137-05-002904.txt
5630,0000950137-05-002667,/Archives/edgar/data/49826/000095013705002667/0000950137-05-002667-index.htm,3/4/2005,https://www.sec.gov/Archives/edgar/data/49826/000095013705002667/0000950137-05-002667.txt,ITW,ITW_2005-03-04_0000950137-05-002667.txt
5631,0000950137-04-001633,/Archives/edgar/data/49826/000095013704001633/0000950137-04-001633-index.htm,3/9/2004,https://www.sec.gov/Archives/edgar/data/49826/000095013704001633/0000950137-04-001633.txt,ITW,ITW_2004-03-09_0000950137-04-001633.txt
5632,0000950137-03-004969,/Archives/edgar/data/49826/000095013703004969/0000950137-03-004969-index.htm,9/26/2003,https://www.sec.gov/Archives/edgar/data/49826/000095013703004969/0000950137-03-004969.txt,ITW,ITW_2003-09-26_0000950137-03-004969.txt
5633,0000950137-03-001256,/Archives/edgar/data/49826/000095013703001256/0000950137-03-001256-index.htm,3/4/2003,https://www.sec.gov/Archives/edgar/data/49826/000095013703001256/0000950137-03-001256.txt,ITW,ITW_2003-03-04_0000950137-03-001256.txt
5634,0000049826-03-000005,/Archives/edgar/data/49826/000004982603000005/0000049826-03-000005-index.htm,1/15/2003,https://www.sec.gov/Archives/edgar/data/49826/000004982603000005/0000049826-03-000005.txt,ITW,ITW_2003-01-15_0000049826-03-000005.txt
5635,0000950137-02-001470,/Archives/edgar/data/49826/000095013702001470/0000950137-02-001470-index.htm,3/22/2002,https://www.sec.gov/Archives/edgar/data/49826/000095013702001470/0000950137-02-001470.txt,ITW,ITW_2002-03-22_0000950137-02-001470.txt
5636,0000950137-01-000857,/Archives/edgar/data/49826/000095013701000857/0000950137-01-000857-index.htm,3/21/2001,https://www.sec.gov/Archives/edgar/data/49826/000095013701000857/0000950137-01-000857.txt,ITW,ITW_2001-03-21_0000950137-01-000857.txt
5637,0000950137-00-001404,/Archives/edgar/data/49826/0000950137-00-001404-index.html,3/30/2000,https://www.sec.gov/Archives/edgar/data/49826/000095013700001404/0000950137-00-001404.txt,ITW,ITW_2000-03-30_0000950137-00-001404.txt
5638,0000950137-99-000687,/Archives/edgar/data/49826/0000950137-99-000687-index.html,3/30/1999,https://www.sec.gov/Archives/edgar/data/49826/000095013799000687/0000950137-99-000687.txt,ITW,ITW_1999-03-30_0000950137-99-000687.txt
5639,0000950137-98-001347,/Archives/edgar/data/49826/0000950137-98-001347-index.html,3/31/1998,https://www.sec.gov/Archives/edgar/data/49826/000095013798001347/0000950137-98-001347.txt,ITW,ITW_1998-03-31_0000950137-98-001347.txt
5640,0000950137-97-001181,/Archives/edgar/data/49826/0000950137-97-001181-index.html,3/27/1997,https://www.sec.gov/Archives/edgar/data/49826/000095013797001181/0000950137-97-001181.txt,ITW,ITW_1997-03-27_0000950137-97-001181.txt
5641,0000950131-96-001641,/Archives/edgar/data/49826/0000950131-96-001641-index.html,4/19/1996,https://www.sec.gov/Archives/edgar/data/49826/000095013196001641/0000950131-96-001641.txt,ITW,ITW_1996-04-19_0000950131-96-001641.txt
5642,0000950131-96-001325,/Archives/edgar/data/49826/0000950131-96-001325-index.html,3/29/1996,https://www.sec.gov/Archives/edgar/data/49826/000095013196001325/0000950131-96-001325.txt,ITW,ITW_1996-03-29_0000950131-96-001325.txt
5643,0000912057-95-001849,/Archives/edgar/data/49826/0000912057-95-001849-index.html,3/29/1995,https://www.sec.gov/Archives/edgar/data/49826/000091205795001849/0000912057-95-001849.txt,ITW,ITW_1995-03-29_0000912057-95-001849.txt
5644,0000912057-94-001174,/Archives/edgar/data/49826/0000912057-94-001174-index.html,3/30/1994,https://www.sec.gov/Archives/edgar/data/49826/000091205794001174/0000912057-94-001174.txt,ITW,ITW_1994-03-30_0000912057-94-001174.txt
5645,0001110803-18-000009,/Archives/edgar/data/1110803/000111080318000009/0001110803-18-000009-index.htm,2/13/2018,https://www.sec.gov/Archives/edgar/data/1110803/000111080318000009/0001110803-18-000009.txt,ILMN,ILMN_2018-02-13_0001110803-18-000009.txt
5646,0001110803-17-000014,/Archives/edgar/data/1110803/000111080317000014/0001110803-17-000014-index.htm,2/14/2017,https://www.sec.gov/Archives/edgar/data/1110803/000111080317000014/0001110803-17-000014.txt,ILMN,ILMN_2017-02-14_0001110803-17-000014.txt
5647,0001110803-16-000175,/Archives/edgar/data/1110803/000111080316000175/0001110803-16-000175-index.htm,3/2/2016,https://www.sec.gov/Archives/edgar/data/1110803/000111080316000175/0001110803-16-000175.txt,ILMN,ILMN_2016-03-02_0001110803-16-000175.txt
5648,0001110803-15-000130,/Archives/edgar/data/1110803/000111080315000130/0001110803-15-000130-index.htm,7/15/2015,https://www.sec.gov/Archives/edgar/data/1110803/000111080315000130/0001110803-15-000130.txt,ILMN,ILMN_2015-07-15_0001110803-15-000130.txt
5649,0001110803-15-000064,/Archives/edgar/data/1110803/000111080315000064/0001110803-15-000064-index.htm,2/18/2015,https://www.sec.gov/Archives/edgar/data/1110803/000111080315000064/0001110803-15-000064.txt,ILMN,ILMN_2015-02-18_0001110803-15-000064.txt
5650,0001110803-14-000087,/Archives/edgar/data/1110803/000111080314000087/0001110803-14-000087-index.htm,2/18/2014,https://www.sec.gov/Archives/edgar/data/1110803/000111080314000087/0001110803-14-000087.txt,ILMN,ILMN_2014-02-18_0001110803-14-000087.txt
5651,0001110803-13-000095,/Archives/edgar/data/1110803/000111080313000095/0001110803-13-000095-index.htm,2/15/2013,https://www.sec.gov/Archives/edgar/data/1110803/000111080313000095/0001110803-13-000095.txt,ILMN,ILMN_2013-02-15_0001110803-13-000095.txt
5652,0001110803-12-000041,/Archives/edgar/data/1110803/000111080312000041/0001110803-12-000041-index.htm,2/24/2012,https://www.sec.gov/Archives/edgar/data/1110803/000111080312000041/0001110803-12-000041.txt,ILMN,ILMN_2012-02-24_0001110803-12-000041.txt
5653,0000950123-11-019925,/Archives/edgar/data/1110803/000095012311019925/0000950123-11-019925-index.htm,2/28/2011,https://www.sec.gov/Archives/edgar/data/1110803/000095012311019925/0000950123-11-019925.txt,ILMN,ILMN_2011-02-28_0000950123-11-019925.txt
5654,0000950123-10-018433,/Archives/edgar/data/1110803/000095012310018433/0000950123-10-018433-index.htm,2/26/2010,https://www.sec.gov/Archives/edgar/data/1110803/000095012310018433/0000950123-10-018433.txt,ILMN,ILMN_2010-02-26_0000950123-10-018433.txt
5655,0000936392-09-000092,/Archives/edgar/data/1110803/000093639209000092/0000936392-09-000092-index.htm,2/26/2009,https://www.sec.gov/Archives/edgar/data/1110803/000093639209000092/0000936392-09-000092.txt,ILMN,ILMN_2009-02-26_0000936392-09-000092.txt
5656,0000936392-08-000144,/Archives/edgar/data/1110803/000093639208000144/0000936392-08-000144-index.htm,2/26/2008,https://www.sec.gov/Archives/edgar/data/1110803/000093639208000144/0000936392-08-000144.txt,ILMN,ILMN_2008-02-26_0000936392-08-000144.txt
5657,0000936392-07-000158,/Archives/edgar/data/1110803/000093639207000158/0000936392-07-000158-index.htm,2/28/2007,https://www.sec.gov/Archives/edgar/data/1110803/000093639207000158/0000936392-07-000158.txt,ILMN,ILMN_2007-02-28_0000936392-07-000158.txt
5658,0000936392-06-000185,/Archives/edgar/data/1110803/000093639206000185/0000936392-06-000185-index.htm,3/6/2006,https://www.sec.gov/Archives/edgar/data/1110803/000093639206000185/0000936392-06-000185.txt,ILMN,ILMN_2006-03-06_0000936392-06-000185.txt
5659,0000950137-05-005073,/Archives/edgar/data/1110803/000095013705005073/0000950137-05-005073-index.htm,4/28/2005,https://www.sec.gov/Archives/edgar/data/1110803/000095013705005073/0000950137-05-005073.txt,ILMN,ILMN_2005-04-28_0000950137-05-005073.txt
5660,0000950137-05-003796,/Archives/edgar/data/1110803/000095013705003796/0000950137-05-003796-index.htm,3/29/2005,https://www.sec.gov/Archives/edgar/data/1110803/000095013705003796/0000950137-05-003796.txt,ILMN,ILMN_2005-03-29_0000950137-05-003796.txt
5661,0000936392-05-000048,/Archives/edgar/data/1110803/000093639205000048/0000936392-05-000048-index.htm,3/8/2005,https://www.sec.gov/Archives/edgar/data/1110803/000093639205000048/0000936392-05-000048.txt,ILMN,ILMN_2005-03-08_0000936392-05-000048.txt
5662,0000936392-04-000205,/Archives/edgar/data/1110803/000093639204000205/0000936392-04-000205-index.htm,3/12/2004,https://www.sec.gov/Archives/edgar/data/1110803/000093639204000205/0000936392-04-000205.txt,ILMN,ILMN_2004-03-12_0000936392-04-000205.txt
5663,0000936392-03-000348,/Archives/edgar/data/1110803/000093639203000348/0000936392-03-000348-index.htm,3/27/2003,https://www.sec.gov/Archives/edgar/data/1110803/000093639203000348/0000936392-03-000348.txt,ILMN,ILMN_2003-03-27_0000936392-03-000348.txt
5664,0000936392-02-000357,/Archives/edgar/data/1110803/000093639202000357/0000936392-02-000357-index.htm,3/29/2002,https://www.sec.gov/Archives/edgar/data/1110803/000093639202000357/0000936392-02-000357.txt,ILMN,ILMN_2002-03-29_0000936392-02-000357.txt
5665,0001095811-01-001897,/Archives/edgar/data/1110803/000109581101001897/0001095811-01-001897-index.htm,3/29/2001,https://www.sec.gov/Archives/edgar/data/1110803/000109581101001897/0001095811-01-001897.txt,ILMN,ILMN_2001-03-29_0001095811-01-001897.txt
5666,0001466258-18-000063,/Archives/edgar/data/1466258/000146625818000063/0001466258-18-000063-index.htm,2/12/2018,https://www.sec.gov/Archives/edgar/data/1466258/000146625818000063/0001466258-18-000063.txt,IR,IR_2018-02-12_0001466258-18-000063.txt
5667,0001466258-17-000053,/Archives/edgar/data/1466258/000146625817000053/0001466258-17-000053-index.htm,2/13/2017,https://www.sec.gov/Archives/edgar/data/1466258/000146625817000053/0001466258-17-000053.txt,IR,IR_2017-02-13_0001466258-17-000053.txt
5668,0001466258-16-000319,/Archives/edgar/data/1466258/000146625816000319/0001466258-16-000319-index.htm,2/12/2016,https://www.sec.gov/Archives/edgar/data/1466258/000146625816000319/0001466258-16-000319.txt,IR,IR_2016-02-12_0001466258-16-000319.txt
5669,0001466258-15-000045,/Archives/edgar/data/1466258/000146625815000045/0001466258-15-000045-index.htm,2/13/2015,https://www.sec.gov/Archives/edgar/data/1466258/000146625815000045/0001466258-15-000045.txt,IR,IR_2015-02-13_0001466258-15-000045.txt
5670,0001466258-14-000009,/Archives/edgar/data/1466258/000146625814000009/0001466258-14-000009-index.htm,2/14/2014,https://www.sec.gov/Archives/edgar/data/1466258/000146625814000009/0001466258-14-000009.txt,IR,IR_2014-02-14_0001466258-14-000009.txt
5671,0001466258-13-000006,/Archives/edgar/data/1466258/000146625813000006/0001466258-13-000006-index.htm,2/14/2013,https://www.sec.gov/Archives/edgar/data/1466258/000146625813000006/0001466258-13-000006.txt,IR,IR_2013-02-14_0001466258-13-000006.txt
5672,0001445305-12-000370,/Archives/edgar/data/1466258/000144530512000370/0001445305-12-000370-index.htm,2/21/2012,https://www.sec.gov/Archives/edgar/data/1466258/000144530512000370/0001445305-12-000370.txt,IR,IR_2012-02-21_0001445305-12-000370.txt
5673,0001193125-11-042044,/Archives/edgar/data/1466258/000119312511042044/0001193125-11-042044-index.htm,2/22/2011,https://www.sec.gov/Archives/edgar/data/1466258/000119312511042044/0001193125-11-042044.txt,IR,IR_2011-02-22_0001193125-11-042044.txt
5674,0001193125-10-043035,/Archives/edgar/data/1466258/000119312510043035/0001193125-10-043035-index.htm,2/26/2010,https://www.sec.gov/Archives/edgar/data/1466258/000119312510043035/0001193125-10-043035.txt,IR,IR_2010-02-26_0001193125-10-043035.txt
5675,0000050863-18-000007,/Archives/edgar/data/50863/000005086318000007/0000050863-18-000007-index.htm,2/16/2018,https://www.sec.gov/Archives/edgar/data/50863/000005086318000007/0000050863-18-000007.txt,INTC,INTC_2018-02-16_0000050863-18-000007.txt
5676,0000050863-17-000012,/Archives/edgar/data/50863/000005086317000012/0000050863-17-000012-index.htm,2/17/2017,https://www.sec.gov/Archives/edgar/data/50863/000005086317000012/0000050863-17-000012.txt,INTC,INTC_2017-02-17_0000050863-17-000012.txt
5677,0000050863-16-000105,/Archives/edgar/data/50863/000005086316000105/0000050863-16-000105-index.htm,2/12/2016,https://www.sec.gov/Archives/edgar/data/50863/000005086316000105/0000050863-16-000105.txt,INTC,INTC_2016-02-12_0000050863-16-000105.txt
5678,0000050863-15-000015,/Archives/edgar/data/50863/000005086315000015/0000050863-15-000015-index.htm,2/13/2015,https://www.sec.gov/Archives/edgar/data/50863/000005086315000015/0000050863-15-000015.txt,INTC,INTC_2015-02-13_0000050863-15-000015.txt
5679,0000050863-14-000020,/Archives/edgar/data/50863/000005086314000020/0000050863-14-000020-index.htm,2/14/2014,https://www.sec.gov/Archives/edgar/data/50863/000005086314000020/0000050863-14-000020.txt,INTC,INTC_2014-02-14_0000050863-14-000020.txt
5680,0001193125-13-065416,/Archives/edgar/data/50863/000119312513065416/0001193125-13-065416-index.htm,2/19/2013,https://www.sec.gov/Archives/edgar/data/50863/000119312513065416/0001193125-13-065416.txt,INTC,INTC_2013-02-19_0001193125-13-065416.txt
5681,0001193125-12-075534,/Archives/edgar/data/50863/000119312512075534/0001193125-12-075534-index.htm,2/23/2012,https://www.sec.gov/Archives/edgar/data/50863/000119312512075534/0001193125-12-075534.txt,INTC,INTC_2012-02-23_0001193125-12-075534.txt
5682,0000950123-11-015783,/Archives/edgar/data/50863/000095012311015783/0000950123-11-015783-index.htm,2/18/2011,https://www.sec.gov/Archives/edgar/data/50863/000095012311015783/0000950123-11-015783.txt,INTC,INTC_2011-02-18_0000950123-11-015783.txt
5683,0000950123-10-015237,/Archives/edgar/data/50863/000095012310015237/0000950123-10-015237-index.htm,2/22/2010,https://www.sec.gov/Archives/edgar/data/50863/000095012310015237/0000950123-10-015237.txt,INTC,INTC_2010-02-22_0000950123-10-015237.txt
5684,0000891618-09-000047,/Archives/edgar/data/50863/000089161809000047/0000891618-09-000047-index.htm,2/23/2009,https://www.sec.gov/Archives/edgar/data/50863/000089161809000047/0000891618-09-000047.txt,INTC,INTC_2009-02-23_0000891618-09-000047.txt
5685,0000891618-08-000106,/Archives/edgar/data/50863/000089161808000106/0000891618-08-000106-index.htm,2/20/2008,https://www.sec.gov/Archives/edgar/data/50863/000089161808000106/0000891618-08-000106.txt,INTC,INTC_2008-02-20_0000891618-08-000106.txt
5686,0000891618-07-000111,/Archives/edgar/data/50863/000089161807000111/0000891618-07-000111-index.htm,2/26/2007,https://www.sec.gov/Archives/edgar/data/50863/000089161807000111/0000891618-07-000111.txt,INTC,INTC_2007-02-26_0000891618-07-000111.txt
5687,0000891618-06-000089,/Archives/edgar/data/50863/000089161806000089/0000891618-06-000089-index.htm,2/27/2006,https://www.sec.gov/Archives/edgar/data/50863/000089161806000089/0000891618-06-000089.txt,INTC,INTC_2006-02-27_0000891618-06-000089.txt
5688,0001193125-05-033162,/Archives/edgar/data/50863/000119312505033162/0001193125-05-033162-index.htm,2/22/2005,https://www.sec.gov/Archives/edgar/data/50863/000119312505033162/0001193125-05-033162.txt,INTC,INTC_2005-02-22_0001193125-05-033162.txt
5689,0001193125-04-028053,/Archives/edgar/data/50863/000119312504028053/0001193125-04-028053-index.htm,2/24/2004,https://www.sec.gov/Archives/edgar/data/50863/000119312504028053/0001193125-04-028053.txt,INTC,INTC_2004-02-24_0001193125-04-028053.txt
5690,0001193125-04-027430,/Archives/edgar/data/50863/000119312504027430/0001193125-04-027430-index.htm,2/23/2004,https://www.sec.gov/Archives/edgar/data/50863/000119312504027430/0001193125-04-027430.txt,INTC,INTC_2004-02-23_0001193125-04-027430.txt
5691,0001047469-03-008257,/Archives/edgar/data/50863/000104746903008257/0001047469-03-008257-index.htm,3/11/2003,https://www.sec.gov/Archives/edgar/data/50863/000104746903008257/0001047469-03-008257.txt,INTC,INTC_2003-03-11_0001047469-03-008257.txt
5692,0000912057-02-009698,/Archives/edgar/data/50863/000091205702009698/0000912057-02-009698-index.htm,3/13/2002,https://www.sec.gov/Archives/edgar/data/50863/000091205702009698/0000912057-02-009698.txt,INTC,INTC_2002-03-13_0000912057-02-009698.txt
5693,0000912057-01-503434,/Archives/edgar/data/50863/000091205701503434/0000912057-01-503434-index.htm,3/13/2001,https://www.sec.gov/Archives/edgar/data/50863/000091205701503434/0000912057-01-503434.txt,INTC,INTC_2001-03-13_0000912057-01-503434.txt
5694,0001012870-00-001562,/Archives/edgar/data/50863/0001012870-00-001562-index.html,3/23/2000,https://www.sec.gov/Archives/edgar/data/50863/000101287000001562/0001012870-00-001562.txt,INTC,INTC_2000-03-23_0001012870-00-001562.txt
5695,0001047469-99-011450,/Archives/edgar/data/50863/0001047469-99-011450-index.html,3/26/1999,https://www.sec.gov/Archives/edgar/data/50863/000104746999011450/0001047469-99-011450.txt,INTC,INTC_1999-03-26_0001047469-99-011450.txt
5696,0000050863-98-000031,/Archives/edgar/data/50863/0000050863-98-000031-index.html,3/27/1998,https://www.sec.gov/Archives/edgar/data/50863/000005086398000031/0000050863-98-000031.txt,INTC,INTC_1998-03-27_0000050863-98-000031.txt
5697,0000050863-97-000020,/Archives/edgar/data/50863/0000050863-97-000020-index.html,3/28/1997,https://www.sec.gov/Archives/edgar/data/50863/000005086397000020/0000050863-97-000020.txt,INTC,INTC_1997-03-28_0000050863-97-000020.txt
5698,0000050863-96-000002,/Archives/edgar/data/50863/0000050863-96-000002-index.html,3/29/1996,https://www.sec.gov/Archives/edgar/data/50863/000005086396000002/0000050863-96-000002.txt,INTC,INTC_1996-03-29_0000050863-96-000002.txt
5699,0000050863-95-000004,/Archives/edgar/data/50863/0000050863-95-000004-index.html,3/28/1995,https://www.sec.gov/Archives/edgar/data/50863/000005086395000004/0000050863-95-000004.txt,INTC,INTC_1995-03-28_0000050863-95-000004.txt
5700,0000891618-94-000087,/Archives/edgar/data/50863/0000891618-94-000087-index.html,3/25/1994,https://www.sec.gov/Archives/edgar/data/50863/000089161894000087/0000891618-94-000087.txt,INTC,INTC_1994-03-25_0000891618-94-000087.txt
5701,0001571949-18-000003,/Archives/edgar/data/1571949/000157194918000003/0001571949-18-000003-index.htm,2/7/2018,https://www.sec.gov/Archives/edgar/data/1571949/000157194918000003/0001571949-18-000003.txt,ICE,ICE_2018-02-07_0001571949-18-000003.txt
5702,0001571949-17-000003,/Archives/edgar/data/1571949/000157194917000003/0001571949-17-000003-index.htm,2/7/2017,https://www.sec.gov/Archives/edgar/data/1571949/000157194917000003/0001571949-17-000003.txt,ICE,ICE_2017-02-07_0001571949-17-000003.txt
5703,0001571949-16-000020,/Archives/edgar/data/1571949/000157194916000020/0001571949-16-000020-index.htm,2/4/2016,https://www.sec.gov/Archives/edgar/data/1571949/000157194916000020/0001571949-16-000020.txt,ICE,ICE_2016-02-04_0001571949-16-000020.txt
5704,0001571949-15-000003,/Archives/edgar/data/1571949/000157194915000003/0001571949-15-000003-index.htm,2/5/2015,https://www.sec.gov/Archives/edgar/data/1571949/000157194915000003/0001571949-15-000003.txt,ICE,ICE_2015-02-05_0001571949-15-000003.txt
5705,0001571949-14-000006,/Archives/edgar/data/1571949/000157194914000006/0001571949-14-000006-index.htm,2/14/2014,https://www.sec.gov/Archives/edgar/data/1571949/000157194914000006/0001571949-14-000006.txt,ICE,ICE_2014-02-14_0001571949-14-000006.txt
5706,0001047469-18-001117,/Archives/edgar/data/51143/000104746918001117/0001047469-18-001117-index.htm,2/27/2018,https://www.sec.gov/Archives/edgar/data/51143/000104746918001117/0001047469-18-001117.txt,IBM,IBM_2018-02-27_0001047469-18-001117.txt
5707,0001047469-17-001061,/Archives/edgar/data/51143/000104746917001061/0001047469-17-001061-index.htm,2/28/2017,https://www.sec.gov/Archives/edgar/data/51143/000104746917001061/0001047469-17-001061.txt,IBM,IBM_2017-02-28_0001047469-17-001061.txt
5708,0001047469-16-010329,/Archives/edgar/data/51143/000104746916010329/0001047469-16-010329-index.htm,2/23/2016,https://www.sec.gov/Archives/edgar/data/51143/000104746916010329/0001047469-16-010329.txt,IBM,IBM_2016-02-23_0001047469-16-010329.txt
5709,0001047469-15-001106,/Archives/edgar/data/51143/000104746915001106/0001047469-15-001106-index.htm,2/24/2015,https://www.sec.gov/Archives/edgar/data/51143/000104746915001106/0001047469-15-001106.txt,IBM,IBM_2015-02-24_0001047469-15-001106.txt
5710,0001047469-14-001302,/Archives/edgar/data/51143/000104746914001302/0001047469-14-001302-index.htm,2/25/2014,https://www.sec.gov/Archives/edgar/data/51143/000104746914001302/0001047469-14-001302.txt,IBM,IBM_2014-02-25_0001047469-14-001302.txt
5711,0001047469-13-001698,/Archives/edgar/data/51143/000104746913001698/0001047469-13-001698-index.htm,2/26/2013,https://www.sec.gov/Archives/edgar/data/51143/000104746913001698/0001047469-13-001698.txt,IBM,IBM_2013-02-26_0001047469-13-001698.txt
5712,0001047469-12-001742,/Archives/edgar/data/51143/000104746912001742/0001047469-12-001742-index.htm,2/28/2012,https://www.sec.gov/Archives/edgar/data/51143/000104746912001742/0001047469-12-001742.txt,IBM,IBM_2012-02-28_0001047469-12-001742.txt
5713,0001047469-11-001117,/Archives/edgar/data/51143/000104746911001117/0001047469-11-001117-index.htm,2/22/2011,https://www.sec.gov/Archives/edgar/data/51143/000104746911001117/0001047469-11-001117.txt,IBM,IBM_2011-02-22_0001047469-11-001117.txt
5714,0001047469-10-001151,/Archives/edgar/data/51143/000104746910001151/0001047469-10-001151-index.htm,2/23/2010,https://www.sec.gov/Archives/edgar/data/51143/000104746910001151/0001047469-10-001151.txt,IBM,IBM_2010-02-23_0001047469-10-001151.txt
5715,0001047469-09-001737,/Archives/edgar/data/51143/000104746909001737/0001047469-09-001737-index.htm,2/24/2009,https://www.sec.gov/Archives/edgar/data/51143/000104746909001737/0001047469-09-001737.txt,IBM,IBM_2009-02-24_0001047469-09-001737.txt
5716,0001047469-08-001731,/Archives/edgar/data/51143/000104746908001731/0001047469-08-001731-index.htm,2/26/2008,https://www.sec.gov/Archives/edgar/data/51143/000104746908001731/0001047469-08-001731.txt,IBM,IBM_2008-02-26_0001047469-08-001731.txt
5717,0001047469-07-001434,/Archives/edgar/data/51143/000104746907001434/0001047469-07-001434-index.htm,2/27/2007,https://www.sec.gov/Archives/edgar/data/51143/000104746907001434/0001047469-07-001434.txt,IBM,IBM_2007-02-27_0001047469-07-001434.txt
5718,0001047469-06-002608,/Archives/edgar/data/51143/000104746906002608/0001047469-06-002608-index.htm,2/28/2006,https://www.sec.gov/Archives/edgar/data/51143/000104746906002608/0001047469-06-002608.txt,IBM,IBM_2006-02-28_0001047469-06-002608.txt
5719,0001047469-05-004595,/Archives/edgar/data/51143/000104746905004595/0001047469-05-004595-index.htm,2/24/2005,https://www.sec.gov/Archives/edgar/data/51143/000104746905004595/0001047469-05-004595.txt,IBM,IBM_2005-02-24_0001047469-05-004595.txt
5720,0001047469-04-006934,/Archives/edgar/data/51143/000104746904006934/0001047469-04-006934-index.htm,3/8/2004,https://www.sec.gov/Archives/edgar/data/51143/000104746904006934/0001047469-04-006934.txt,IBM,IBM_2004-03-08_0001047469-04-006934.txt
5721,0001047469-03-008194,/Archives/edgar/data/51143/000104746903008194/0001047469-03-008194-index.htm,3/10/2003,https://www.sec.gov/Archives/edgar/data/51143/000104746903008194/0001047469-03-008194.txt,IBM,IBM_2003-03-10_0001047469-03-008194.txt
5722,0000912057-02-009402,/Archives/edgar/data/51143/000091205702009402/0000912057-02-009402-index.htm,3/11/2002,https://www.sec.gov/Archives/edgar/data/51143/000091205702009402/0000912057-02-009402.txt,IBM,IBM_2002-03-11_0000912057-02-009402.txt
5723,0000912057-01-007563,/Archives/edgar/data/51143/000091205701007563/0000912057-01-007563-index.htm,3/13/2001,https://www.sec.gov/Archives/edgar/data/51143/000091205701007563/0000912057-01-007563.txt,IBM,IBM_2001-03-13_0000912057-01-007563.txt
5724,0000912057-00-011206,/Archives/edgar/data/51143/0000912057-00-011206-index.html,3/13/2000,https://www.sec.gov/Archives/edgar/data/51143/000091205700011206/0000912057-00-011206.txt,IBM,IBM_2000-03-13_0000912057-00-011206.txt
5725,0001047469-99-011848,/Archives/edgar/data/51143/0001047469-99-011848-index.html,3/29/1999,https://www.sec.gov/Archives/edgar/data/51143/000104746999011848/0001047469-99-011848.txt,IBM,IBM_1999-03-29_0001047469-99-011848.txt
5726,0001047469-98-012291,/Archives/edgar/data/51143/0001047469-98-012291-index.html,3/30/1998,https://www.sec.gov/Archives/edgar/data/51143/000104746998012291/0001047469-98-012291.txt,IBM,IBM_1998-03-30_0001047469-98-012291.txt
5727,0000912057-97-010483,/Archives/edgar/data/51143/0000912057-97-010483-index.html,3/27/1997,https://www.sec.gov/Archives/edgar/data/51143/000091205797010483/0000912057-97-010483.txt,IBM,IBM_1997-03-27_0000912057-97-010483.txt
5728,0000950112-96-000889,/Archives/edgar/data/51143/0000950112-96-000889-index.html,3/26/1996,https://www.sec.gov/Archives/edgar/data/51143/000095011296000889/0000950112-96-000889.txt,IBM,IBM_1996-03-26_0000950112-96-000889.txt
5729,0000950112-95-000774,/Archives/edgar/data/51143/0000950112-95-000774-index.html,3/28/1995,https://www.sec.gov/Archives/edgar/data/51143/000095011295000774/0000950112-95-000774.txt,IBM,IBM_1995-03-28_0000950112-95-000774.txt
5730,0000950112-94-000794,/Archives/edgar/data/51143/0000950112-94-000794-index.html,3/28/1994,https://www.sec.gov/Archives/edgar/data/51143/000095011294000794/0000950112-94-000794.txt,IBM,IBM_1994-03-28_0000950112-94-000794.txt
5731,0001558370-18-000722,/Archives/edgar/data/879169/000155837018000722/0001558370-18-000722-index.htm,2/15/2018,https://www.sec.gov/Archives/edgar/data/879169/000155837018000722/0001558370-18-000722.txt,INCY,INCY_2018-02-15_0001558370-18-000722.txt
5732,0001104659-17-043033,/Archives/edgar/data/879169/000110465917043033/0001104659-17-043033-index.htm,6/30/2017,https://www.sec.gov/Archives/edgar/data/879169/000110465917043033/0001104659-17-043033.txt,INCY,INCY_2017-06-30_0001104659-17-043033.txt
5733,0001558370-17-001928,/Archives/edgar/data/879169/000155837017001928/0001558370-17-001928-index.htm,3/17/2017,https://www.sec.gov/Archives/edgar/data/879169/000155837017001928/0001558370-17-001928.txt,INCY,INCY_2017-03-17_0001558370-17-001928.txt
5734,0001558370-17-000594,/Archives/edgar/data/879169/000155837017000594/0001558370-17-000594-index.htm,2/14/2017,https://www.sec.gov/Archives/edgar/data/879169/000155837017000594/0001558370-17-000594.txt,INCY,INCY_2017-02-14_0001558370-17-000594.txt
5735,0001558370-16-004172,/Archives/edgar/data/879169/000155837016004172/0001558370-16-004172-index.htm,3/15/2016,https://www.sec.gov/Archives/edgar/data/879169/000155837016004172/0001558370-16-004172.txt,INCY,INCY_2016-03-15_0001558370-16-004172.txt
5736,0001558370-16-003196,/Archives/edgar/data/879169/000155837016003196/0001558370-16-003196-index.htm,2/12/2016,https://www.sec.gov/Archives/edgar/data/879169/000155837016003196/0001558370-16-003196.txt,INCY,INCY_2016-02-12_0001558370-16-003196.txt
